quantile,subset,unit,N,lambda,Z_zero_skill,H0_skill,MoE_skill,gap
0.95,DS03,15,100,0.001,0,-0.946860204695353,-0.500400030487285,0.446460174208068
0.95,DS03,15,100,0.00316227766016838,0,-0.946840224720237,-0.50038909787203,0.446451126848207
0.95,DS03,15,100,0.01,0,-0.946777046041465,-0.500354527388249,0.446422518653217
0.95,DS03,15,100,0.0316227766016838,0,-0.946577293011334,-0.500245220729425,0.446332072281909
0.95,DS03,15,100,0.1,0,-0.945945973170428,-0.499899710747183,0.446046262423246
0.95,DS03,15,100,0.316227766016838,0,-0.285808793515177,-0.167721794070253,0.118086999444924
0.95,DS03,15,100,1,0,0.720596798166007,0.71638985350404,-0.0042069446619668
0.95,DS03,15,100,3.16227766016838,0,0.891965213744383,0.904284039449226,0.0123188257048424
0.95,DS03,15,100,10,0,0.957126194020433,0.961707384982009,0.00458119096157594
0.95,DS03,15,100,31.6227766016838,0,0.983928645180136,0.985804107833881,0.0018754626537445
0.95,DS03,15,100,100,0,0.984911904169001,0.977930676263816,-0.00698122790518541
0.95,DS03,15,100,316.227766016838,0,0.911221218608582,0.904720253618719,-0.00650096498986263
0.95,DS03,15,100,1000,0,0.738452533192056,0.73653539172349,-0.00191714146856625
0.95,DS03,15,1000,0.001,0,-0.946918525345251,-0.500508609296913,0.446409916048338
0.95,DS03,15,1000,0.00316227766016838,0,-0.946898545654596,-0.500497675810826,0.44640086984377
0.95,DS03,15,1000,0.01,0,-0.946835367875373,-0.500463102573333,0.44637226530204
0.95,DS03,15,1000,0.0316227766016838,0,-0.946635617689933,-0.50035378720755,0.446281830482382
0.95,DS03,15,1000,0.1,0,-0.946004306845129,-0.500008249701883,0.445996057143246
0.95,DS03,15,1000,0.316227766016838,0,-0.286436532670947,-0.171888232780903,0.114548299890044
0.95,DS03,15,1000,1,0,0.720040916726047,0.715888202417581,-0.00415271430846587
0.95,DS03,15,1000,3.16227766016838,0,0.891896602409605,0.904207974168747,0.0123113717591417
0.95,DS03,15,1000,10,0,0.957043277190184,0.961652279325985,0.0046090021358014
0.95,DS03,15,1000,31.6227766016838,0,0.98391120212497,0.985790509465971,0.00187930734100128
0.95,DS03,15,1000,100,0,0.984887268387502,0.977904823638365,-0.00698244474913734
0.95,DS03,15,1000,316.227766016838,0,0.911167231345978,0.904668658149013,-0.0064985731969649
0.95,DS03,15,1000,1000,0,0.738422495522102,0.736504135970223,-0.00191835955187925
